test-313,"Individual judges' scores in the chart below (given in parentheses) are listed in this order from left to right: Carrie Ann Inaba, Julianne Hough, Bruno Tonioli. Couples performed one unlearned dance to Halloween themes and songs; the couple with the highest score earned an immunity from elimination, while the rest of the couples participated in dance-offs for extra points. After injuring her knee in week 7, Sharna Burgess was unable to perform with James Hinchcliffe; Jenna Johnson danced in her place.",her,392,Sharna Burgess,412,True,Jenna Johnson,473,False,http://en.wikipedia.org/wiki/Dancing_with_the_Stars_(U.S._season_23)
test-314,"Margaret Briggs was born at Cummeragunja, New South Wales, daughter of activists Geraldine Clements Briggs and Selwyn Briggs. Her maternal aunt, Margaret Tucker, and maternal grandmother Teresa Middleton Clements were also active on behalf of Yorta Yorta rights. She had no formal high school education and instead gained much of her knowledge from seeking out the insight of government and private figures.",She,263,Margaret Tucker,145,False,Teresa Middleton Clements,187,False,http://en.wikipedia.org/wiki/Margaret_Wirrpanda
test-316,"Mangal Singh scared that cops might come to the room, assures Vincent that he will take care of Sudhakar. Assured by this promise Vincent leaves Sudhakar in the care of Mangal. Sudhakar in the meanwhile assumes that Mangal is a truly good Samaritan and taking fancy for his friendship does not let Mangal go anywhere or let him do his job.",his,270,Sudhakar,177,False,Mangal,216,True,http://en.wikipedia.org/wiki/Bumboo
test-318,"Balog's work has primarily evolved as a combination of art, science and environmental documentary. Today, he views his imagery as exploring the ``contact zone'' between man and nature. Among his many artistic influences, Balog counts Irving Penn, Richard Avedon, Carleton Watkins, William Henry Jackson, Edward Weston, Robert Adams, Lewis Baltz, Eliot Porter and Ansel Adams.",his,191,Balog,221,True,Irving Penn,234,False,http://en.wikipedia.org/wiki/James_Balog
test-319,"Senators David Boren (D-OK) and Ernest Hollings (D-SC) voted in favor, with Senators John Chafee (R-RI), Bob Packwood (R-OR), Richard Shelby (D-AL), Arlen Specter (R-PA), Robert Stafford (R-VT), John Warner (R-VA) and Lowell P. Weicker, Jr. (R-CT) all voting no. Following Bork's defeat, Reagan announced his intention to nominate Douglas H. Ginsburg, a former Harvard Law professor whom Reagan had appointed to the District of Columbia Circuit the previous year.",his,305,Bork,273,False,Reagan,288,True,http://en.wikipedia.org/wiki/Ronald_Reagan_Supreme_Court_candidates
test-320,"Jemmott began playing the acoustic bass when he discovered Paul Chambers at age 10. Jemmott began his career by age 12, and after switching to the electric bass, was discovered by saxophonist King Curtis in 1966. With his connection through Curtis to Atlantic Records, Jemmott was soon recording with other Atlantic recording artists, including Aretha Franklin, Ray Charles, Wilson Pickett, The Rascals, Roberta Flack and Margie Joseph.",his,218,Curtis,241,False,Jemmott,269,True,http://en.wikipedia.org/wiki/Jerry_Jemmott
test-322,"She first changed into a Crusader in Izlude Island and saves Roan and convinces him to become a Crusader. Then she changes into an Archer in Payon to teach him the true path that power isn't everything and finally a Monk when Roan is trapped in a cave near Comodo, teaching him not to use the sword arrogantly and that pure strength is not enough.",him,274,Monk,216,False,Roan,226,True,http://en.wikipedia.org/wiki/Ragnarok_the_Animation
test-323,"In Episode 7, she befriends an ``Alice'' (monster who resembles a human maid) but sadly she meets a tragic end because of the actions of Zealotus (a half monster who despises humans) in Episode 19. In their final confrontation in Comodo, Maya nearly kills Jiltus for revenge but Alice's spirit comes to Maya and convinces her to forgive Zealotus.",her,322,Alice,279,False,Maya,303,True,http://en.wikipedia.org/wiki/Ragnarok_the_Animation
test-325,"Rod and Danny Stradling went on to form The Cotswold Liberation Front, which later became the Old Swan Band. After a few years, they left The Old Swan Band, and Rod Stradling recorded with the English Country Blues Band, the English Country Dance Band, Tiger Moth, and Edward II and the Red Hot Polkas. He is currently the editor of Musical Traditions.",He,303,Rod Stradling,161,True,Edward II,269,False,http://en.wikipedia.org/wiki/Oak_(band)
test-328,"The rise of pretenders was not related to war or famine as neither appeared consistently with the pretenders. If there tended to be any form of famine during a pretender's rise it was during their claim to power and not inspired by it. Catherine's illegitimate rise to power through the assassination of her husband, Peter III, did not inspire the pretenders since Elizabeth, who came to power in a similar fashion to Catherine, never had the same problem.",her,304,Elizabeth,365,False,Catherine,418,True,http://en.wikipedia.org/wiki/Catherine_the_Great
test-332,"Carol played Martha Longhurst as a waspish beldam, who first appeared in December 1960; with Ena Sharples, played by Violet Carson and Minnie Caldwell, played by Margot Bryant she made up the formidable trio that held court in the snug of local public house, the Rovers Return. The verbal interplay between the three epitomised the serial's North of England humanity and yielded some of the 'richest moments' in the programme. The renown of Martha Longhurst became such that Carol's unpublicised visit to the Ideal Home Exhibition caused a near riot. She was advised to leave the premises for her own safety .",She,551,Martha Longhurst,441,False,Carol,475,True,http://en.wikipedia.org/wiki/Lynne_Carol
test-333,"John was probably still doux of Dyrrhachium in 1105/1106, when he is recorded by Anna Komnene to have been defeated in a campaign against the Dalmatia ns. As the threat of a renewed Norman invasion by Bohemond loomed, the Emperor replaced John with his younger brother Alexios. The name and identity of John's wife is unclear. He may be the nephew of Alexios I Komnenos named John who is recorded to have married an unnamed daughter of Michael VII Doukas (other candidates include John Taronites and Alexios' brother Adrianos Komnenos, who took the monastic name John).",He,327,John,303,True,Alexios I Komnenos,351,False,http://en.wikipedia.org/wiki/John_Komnenos_(governor_of_Dyrrhachium)
test-334,"After the war, Taylor returned to swimming. He took part in the Morecambe Bay Race, winning eight times over a period of 20*year and at one point held the record. Taylor attempted to emulate Matthew Webb in swimming across the English Channel but failed due to bad weather. He annually took on the French Champion, swimming in both the River Thames and the River Seine and winning on every occasion.",He,274,Taylor,163,True,Matthew Webb,191,False,http://en.wikipedia.org/wiki/Henry_Taylor_(swimmer)
test-335,"He was influenced by his aunts, who held street services in his hometown and who hosted Perry giving sermons from their home. Perry's father died fleeing the police when his son was eleven years old, cementing Troy's resolve to become involved in the church as much as possible. After his mother remarried and moved the family to Daytona Beach, Perry was abused by his stepfather and ran away from home, not returning until after she divorced him.",his,285,Troy,210,False,Perry,345,True,http://en.wikipedia.org/wiki/Troy_Perry
test-336,"Piatti and is owned by the Mexican cellist Carlos Prieto. He composed two cello concertos, one cello concertino, six cello sonata s, lied er for voice and cello accompaniment, and cello solos, as well as a cello method.",He,58,Piatti,0,True,Carlos Prieto,43,False,http://en.wikipedia.org/wiki/Carlo_Alfredo_Piatti
test-339,"When Lily and Holden figure this out, Hope is returned to her real mother and when the Snyders get their baby back, they rename her Faith. Faith spends the crux of her childhood in the midst of the relatively stable Snyder family. When Faith is thirteen, her mother gives birth to her fourth child and suffers from depression. Seeing Lily's insecurities fuels Faith's concerns about her weight and she starts purging her food.",her,383,Lily,334,True,Faith,360,False,http://en.wikipedia.org/wiki/Faith_Snyder
test-343,"Upon her arrival, she was granted Drottningholm Palace as her summer residence, where the ``Young Court'', as it was called, amused themselves with picnics, masquerades and French language amateur theater. The crown prince's court was dominated by Carl Gustaf Tessin, who escorted Louisa Ulrika to Sweden and remained an influential favorite during her years as crown princess. Adolf Frederick never cared much for Tessin, but Louisa Ulrika had him appointed marshal at court and eventually royal governor of her son prince Gustav. Tessin was behind many amusements in the circle of the crown princess, and it was said that he was only too eager to please Louisa Ulrika in any way possible. There were unconfirmed rumors that Tessin was the lover of Louisa Ulrika during her tenure as crown princess. Her son Gustav III later addressed these rumors, that although Count Tessin had been in love with her, his feelings were one-sided and not answered by his mother, as a love affair with a noble contradicted the ``natural contempt'' which Louisa Ulrika herself as a royal felt for every subject, noble or not. Her circle at court included Henrika Juliana von Liewen, who immediately became her favorite among her ladies-in-waiting; the intellectual Cath*rine Charlotte De la Gardie, the scientist Eva Ekeblad, and the witty Anders Johan von H*pken.",he,624,Tessin,726,True,Gustav III,809,False,http://en.wikipedia.org/wiki/Louisa_Ulrika_of_Prussia
test-347,"Sasha gets her revenge on Dave, before following in the footsteps of Gilly and Josh back to Hollyoaks. With the characters of Josh, Rhys, Gilly and Sasha already having been in Hollyoaks, Lucy Allan added new character Dave the week before the broadcast of the first episode. His original name was Dave McCready, however this was changed to Colburn.",His,276,Rhys,132,False,Dave,219,True,http://en.wikipedia.org/wiki/Hollyoaks:_The_Morning_After_the_Night_Before
test-348,"Gradually getting more and more drunk, Josh starts talking to guitar-playing bar candy Ruby. The pair get on so well that Josh manages to bag himself a date. Waking up with hangovers, Josh and Dave get straight back on the booze. Suddenly realising he has got a date, Josh meets Ruby; the pair share a kiss.",he,249,Dave,193,False,Josh,268,True,http://en.wikipedia.org/wiki/Hollyoaks:_The_Morning_After_the_Night_Before
test-350,"The group scramble to help Jenny, then sit around debating what it could have been that attacked and wounded Jenny. Kate goes to check on Nina when the werewolf attempts to get in through the door. Suddenly Nina's phone begins to ring, and just as she answers it the werewolf smashes through a window, grabbing her and dragging her through much to Kate's horror as Nina is heard screaming from the roof of the train and blood begins to pour down a window.",her,328,Kate,348,False,Nina,365,True,http://en.wikipedia.org/wiki/Howl_(2015_film)
test-353,"At a popular bar frequented by fashion magazine staffers, Marc and Amanda show Betty how to mingle now that she has become well known among the elite.",she,108,Amanda,67,False,Betty,79,True,http://en.wikipedia.org/wiki/Fey's_Sleigh_Ride
test-358,"Her fictional oeuvre, which includes The Old Man and the Wolves, Murder in Byzantium, and Possessions, while often allegorical, also approaches the autobiographical in some passages, especially with one of the protagonists of Possessions, Stephanie Delacour--a French journalist--who can be seen as Kristeva's alter ego. Murder in Byzantium deals with themes from orthodox Christianity and politics; she referred to it as ``a kind of anti-Da Vinci Code''.",she,400,Stephanie Delacour,239,True,Kristeva,299,False,http://en.wikipedia.org/wiki/Julia_Kristeva
test-360,"The film's title is ``De Prinses van het Zonnevolk'' in Dutch (English: The Princess of the Sun-people), ``Prinsessan og durtarnir'' in Icelandic (The Princess and the Trolls), and ``La princesse et la for*t magique'' (The princess and the magic forest) in French. The Princess and the Goblins is also a poem by Sylvia Plath (1932--1963). Shirley Temple played Princess Irene in a production on an episode of her television show.",her,409,Shirley Temple,339,True,Irene,370,False,http://en.wikipedia.org/wiki/The_Princess_and_the_Goblin
test-361,"This trust is soon destroyed as Jack is charged for the murder of a suspect and is seen to show no remorse for his action. Jack is replaced by Constable Evan Jones to whom Tess takes an immediate interest but is also taken aback by his relentless foolhardiness. As the Constable's interest in his Sergeant grows from an initial admiration to love, Tess is cautious with her relationship to the Constable and often harshly although reluctantly dismisses any form of affection from Jones that could potentially endanger her pseudo stable existence.",his,293,Constable,394,True,Jones,480,False,http://en.wikipedia.org/wiki/Tess_Gallagher_(Blue_Heelers)
test-362,Tess' history of failed relationship deemed this unwise but Tess does hold a firm friendship with Jones throughout her pregnancy until her final departure due to her contraction of pre-eclampsia. Although Tess is originally seen as a volatile character there are instances during the series that showcase her vulnerability as a human being. Her empathy toward a truant child Hayley who also suffers a tormenting childhood see Tess foster the child and consider her adoption although this doesn't eventuate.,her,461,Hayley,375,True,Tess,426,False,http://en.wikipedia.org/wiki/Tess_Gallagher_(Blue_Heelers)
test-364,"On starting his third tour of duty in July, as CO of 85 Squadron, he confided his mortal fears to a friend, worried that three was an unlucky number. He became obsessed with neatness and order; his hair, his medals, his boots, everything had to be 'just so. ' On 20 July, at a farewell luncheon for his friend ``Noisy'' Lewis, Mannock took their mutual friend George McElroy aside to counsel him on the hazards of following a German victim down within range of ground fire.",his,299,Mannock,327,True,George McElroy,360,False,http://en.wikipedia.org/wiki/Mick_Mannock
test-365,"Kerrigan is also given a love interest in Somo Hung, one of the Sons of Korhal marines, but he is killed in the course of the novel. The novels and provide novelisations for Kerrigan's actions in Episodes I and II of StarCraft respectively. Liberty's Crusade develops the implied relationship between Jim Raynor and Kerrigan, while Queen of Blades serves to demonstrate Kerrigan's complete transformation by the Zerg, her removal of her inhibitions and morality and its effect on her former love, Raynor.",her,418,Queen of Blades,332,False,Kerrigan,370,True,http://en.wikipedia.org/wiki/Sarah_Kerrigan
test-366,"Brian Luckhurst kept trying to steal singles, while his partner Geoff Boycott kept sending him back and England were 100/0 at lunch. Boycott was caught hooking by John Gleeson at fine-leg for 77 out of 116, and Gleeson had Luckhurst leg before wicket for 38 at 130/2. John Edrich made 55 before Gleeson caught him off Greg Chappell, Ashley Mallett (4/40) accounted for Fletcher and D'Oliveira, had Alan Knott stumped by Marsh to reduce England from 200/2 to 219/6.",him,310,Greg Chappell,318,False,Fletcher,369,False,http://en.wikipedia.org/wiki/1970%E2%80%9371_Ashes_series
test-372,"He was raised by his great-grandmother until he was 11, when he was placed in a foster home in Kansas City, Missouri. He was soon running with the wrong crowd, and at the age of 13 was threatened with a four-year stretch in reform school for buying alcohol under-age. However, the headmaster of his high school, Hugh Oliver Cook, knew that Leonard was being habitually assaulted by the guardian of the foster home, and offered to adopt him if he were not jailed.",his,295,Hugh Oliver Cook,312,False,Leonard,340,True,http://en.wikipedia.org/wiki/Leonard_Reed
test-375,"Lady Catherine was born in Scotland, the daughter of George Gordon, 2nd Earl of Huntly, by his third wife, Lady Elizabeth Hay. Some 19th-century writers had assumed she was a daughter of Princess Annabella of Scotland, who had been the Earl of Huntly's first wife.",she,165,Lady Catherine,0,True,Lady Elizabeth Hay,107,False,http://en.wikipedia.org/wiki/Lady_Catherine_Gordon
test-378,"Dowd's impact on the careers of many esteemed, award-winning artists is a major part of the documentary. His gift for capturing and enhancing sound made him a treasure to musicians from all genres: John Coltrane, Charlie Mingus, Aretha Franklin, Bobby Darin, The Drifters, Eric Clapton, Cream, the Allman Brothers represent a tiny sample of artists who credit him with their recording success.",him,360,Bobby Darin,246,False,Eric Clapton,273,False,http://en.wikipedia.org/wiki/Tom_Dowd_and_the_Language_of_Music
test-379,"During the war in A Yank in the RAF a ``British camera team (consisting of) (Ronald Neame, Jack Whitehead and Otto Kanturek (worked) under the direction of Mason to take footage of Spitfires being rearmed.`` With complete co-operation from the RAF, as well as extensive use of stock RAF footage, the studio was allowed to film actual battles shot by a camera equipped aircraft -- an old Anson -- large enough to carry the camera team. Mason did not fly with the crew. He was credited as Maj. Herbert Mason.",He,468,Anson,387,False,Mason,435,True,http://en.wikipedia.org/wiki/Herbert_Mason
test-382,"Like the rest of the cast, Mr. Fillion is a charming performer, but he borrows rather than owns the screen, which dovetails with Mr. Whedon's modest aspirations for this film.'' In the video game Halo 3 a soldier is named ``Gunnery Sergeant Reynolds'' in a nod to Malcolm Reynolds, and was also voiced by Fillion. Also he voiced the Helljumper named Buck in the video game , after Bungie decided to include his face as a soldier.",he,319,Malcolm Reynolds,264,False,Fillion,305,True,http://en.wikipedia.org/wiki/Malcolm_Reynolds
test-384,"The next day, Kunal overhears Simi fighting with her abusive daughter Tanya about being drunk and doing sexual activities with her girlfriend Jessica. Kunal then asks Simi about the blue film porn website but Simi lies to him and explains that she has nothing to do with it. The girl is revealed to be Anna (Deepal Shaw) and reveals to Kunal that in her hometown Johnny and his friend Vick had killed everyone and forced her to run away.",his,374,Kunal,336,False,Johnny,363,True,http://en.wikipedia.org/wiki/Kalyug_(2005_film)
test-385,"Ella Blake (Lily Pilblad / Emily Meade) is Rachel's daughter and Olivia's niece. Diane Broyles (Karen Holness) is Phillip Broyles' (ex-)wife, and the mother of his two children--a son named Christopher and a daughter. While in our universe, Diane has left Phillip because of his obsession with his work, in the parallel universe, the Broyles were still happily married until the alternate Phillip was killed.",his,294,Broyles,334,False,Phillip,389,True,http://en.wikipedia.org/wiki/List_of_Fringe_characters
test-386,"With Jones out of the prison, Loeb--still working for the FBI--abducts Olivia on behalf of Jones. Olivia is however able to escape, but begins suspecting that Loeb was the one who kidnapped her. While paying a visit to Loeb's home, looking for anything to support her suspicions, Olivia gets into a gunfight with Loeb's wife Samantha, killing her.",her,264,Olivia,280,True,Samantha,325,False,http://en.wikipedia.org/wiki/List_of_Fringe_characters
test-387,"Astrid Farnsworth is an FBI Junior Agent who serves as Olivia's assistant. She is stationed in the lab with Walter, who can never remember her name (e.g. calling her ``Asterix'', ``Aspirin'', ``Asteroid'', ``Astro'', ``Ostrich'', ``Aphid'', ``Esther'', ``Ashram'', ``Alex'', ``Afro'', ``Astrif'', ``Agnes'', ``Asner'', etc.).",She,75,Astrid Farnsworth,0,True,Olivia,55,False,http://en.wikipedia.org/wiki/List_of_Fringe_characters
test-391,"Her father owned a small farm near Canterbury, and Harris even attended the same district school as the white girls who were attending Crandall's school as teenagers. Clearly, the only difference between Harris and the other white pupils was their skin color. Although she was uncertain of the repercussions that this would cause, Crandall eventually allowed Harris to join her school.",she,269,Crandall,331,True,Harris,359,False,http://en.wikipedia.org/wiki/Prudence_Crandall
test-393,"During a mudslide that destroys several homes, Joel is on hand to rescue Alf's wife Ailsa (Judy Nunn) and their son Duncan (Brendan McKensy), together with Shauna Bradley (Kylie Watson) and Jade Sutherland who are trapped inside. Joel's leg is crushed and he is hospitalised. Natalie returns and offers to care for him in Queensland but Joel rejects her offer and agrees to stay with Judith. Judith collects Joel from hospital and drives him to see Natalie, knowing it is her he wants to be with.",her,472,Judith,392,False,Natalie,449,True,http://en.wikipedia.org/wiki/Joel_Nash
test-397,"India Eisley as Eve, a hybrid; daughter of Selene and Michael Corvin. The Lycans intend to use her DNA to enhance themselves, primarily to make themselves immune to silver and to further enhance their own fast healing.",her,95,Eve,16,True,Selene,43,False,http://en.wikipedia.org/wiki/Underworld:_Awakening
test-401,"Libya's de facto Prime Minister, Mahmoud Jibril announced that consultations were under way to form an interim government within one month, followed by elections for a constitutional assembly within eight months and parliamentary and presidential elections to be held within a year after that. Jibril then stepped down to make place for elections and was succeeded as interim Prime Minister by Abdurrahim El-Keib after a brief period in which Jibril's deputy, Ali Tarhouni, had assumed his duties.",his,486,Jibril,443,True,Ali Tarhouni,460,False,http://en.wikipedia.org/wiki/Aftermath_of_the_2011_Libyan_Civil_War
test-408,"The Syfy Channel has run a teaser piece musical number, ``Princess Polly'' from Forbidden Zone 2: The Forbidden Galaxy on its show Monster Man, starring Cleve Hall. Elfman opens the Forbidden Zone shadow cast shows (after the march in) with Erin Holt singing Princess Polly live in front of her screened ``monster'' image on stage.",her,291,Erin Holt,241,True,Polly,268,False,http://en.wikipedia.org/wiki/Forbidden_Zone
test-409,"Squeezit's head, which has now sprouted chicken wings, finds the king and informs him of what has happened. While preparing to kill Frenchy, Doris is confronted by the ex-queen, and the two engage in a cat-fight, with Doris eventually coming out as the victor. Just as she is about to kill Frenchy, Fausto stops her, explaining that Satan's Mystic Knights of the Oingo Boingo are holding the Princess hostage, and will kill her should anything befall Frenchy.",she,269,Doris,218,True,Frenchy,290,False,http://en.wikipedia.org/wiki/Forbidden_Zone
test-410,"Squeezit accomplishes this task, but has failed to include himself in the deal to rescue his friends, and the devil has him decapitated. Queen Doris sends Bust Rod to keep an eye on the king, and to ensure he doesn't find out where she's hidden Frenchy. Fausto catches Bust Rod and forces him to lead him to Frenchy and Ren*, whom he orders to leave the Sixth Dimension to avoid the Queen's wrath.",him,289,Fausto,254,False,Rod,274,True,http://en.wikipedia.org/wiki/Forbidden_Zone
test-413,"An increasingly bitter rivalry develops between Curtis and Dave Turner, host of a downmarket game show called Current Account, in which contestants are invited to subject family members to shocks of higher voltage in exchange for larger cash prizes. Turner was originally introduced to a TV audience by Curtis at a royal variety performance some years earlier, and he therefore resents Turner's challenge in both a ratings war and as competition for a deal to syndicate their respective shows in America.",he,365,Turner,250,False,Curtis,303,True,http://en.wikipedia.org/wiki/The_Final_Curtain_(film)
test-414,"Curtis receives the unwelcome news from his Harley Street doctor that he has cancer. Later that day while watching television, Curtis sees acclaimed novelist Jonathan Stitch's acceptance speech for an award he gained at a prestigious book awards ceremony. The speech that Stitch makes reminds Curtis of the fact that his time is short, and that immortality can be achieved through the printed word.",his,317,Stitch,272,False,Curtis,293,True,http://en.wikipedia.org/wiki/The_Final_Curtain_(film)
test-427,"Anderson and his wife, Jenna, live in Seattle, Washington. Anderson is an avid skateboarder and is sponsored by the American footwear and clothing company DVS Shoes. He has a signature skateboard shoe released through the company. During an interview with Dr. Drew Pinsky, Anderson revealed that he is a recovering alcoholic and his addiction left him homeless for two years.",he,296,Drew Pinsky,260,False,Anderson,273,True,http://en.wikipedia.org/wiki/Jake_Anderson
test-429,"Susanne Delberg (Teri Tordai as Terry Torday) and her friend Ferdinand (Harald Leipnitz) are assigned by Count Andrea (B*la Ernyey) to deliver some documents to his brother Enrico (Jeffrey Hunter), in order to save their family assets from Leduc (Jacques Herlin), the counsellor of Elisa Bonaparte (Pascale Petit). The duo and Susanne's prostitutes guised as an actors' troupe travel to Lucca in the Kingdom of Etruria, managing to save Enrico from an assassination attempt by Leduc and rescue him.",him,494,Jeffrey Hunter,181,True,Jacques Herlin,247,False,http://en.wikipedia.org/wiki/Sexy_Susan_Sins_Again
test-431,"Hundreds of people applied from the US and beyond, and only twelve people were selected. The bootcamp is a three day, three night songwriting event where songwriters get one-on-one coaching and critiquing from Jeffrey Steele. In her career, Carlson has performed with Lindsey Buckingham, Howard Jones, Chicago, Kenny Loggins, Rick Springfield, Eddie Money, Julie Roberts, Joan Jett, Tal Bachman, Richard Marx, and Kimberly Locke amongst others.",her,229,Carlson,241,True,Julie Roberts,357,False,http://en.wikipedia.org/wiki/Katrina_Carlson
test-432,"Despite getting significant interest, Longstreet manages to convince the panel that the technology is too dangerous to use. It is then revealed that Longstreet himself gave Mailer the necessary equipment - on condition that they be used only for test purposes. It is these tests that David is experiencing. Herdeg, meanwhile, is furious to learn that Longstreet has lied to him, and packs to leave California, hoping to get far enough away from the experiment.",him,374,Herdeg,307,True,Longstreet,351,False,http://en.wikipedia.org/wiki/Philadelphia_Experiment_II
test-435,"Roisin also was revealed to have a secret, a daughter who she had put up for adoption when she was young, Alanna when Raymond orchestrated a reunion sixteen years later! However, troubled Alanna got involved with a married Vader who was just using her, which led to disastrous consequences. Bob fell in love with a scheming Michelle, and her young baby Rochelle, and Eileen had another affair, this time with her sister's partner, Archie Buchanan.",her,409,Rochelle,353,False,Eileen,367,True,http://en.wikipedia.org/wiki/River_City
test-436,"Stella begins to try to help Dan. When Zinnie thinks she sees Dan and Stella to close together she tells Angus she thinks there having an affair. Zinnie tells Stevie to talk to Stella about Dan. Alan Lindsey then decides to go in search for Grace, Angus also decides to go with him much to Zinnie's annoyance.",him,278,Alan Lindsey,195,True,Angus,248,False,http://en.wikipedia.org/wiki/River_City
test-437,"Whilst in the same year, Gina discovered that her new love interest, Dr. Marcus McKenzie was a brutal rapist, and soon Gina was one of his unsuspecting victims, leaving her scared for months on end, having to come to terms with her attack, and as well as Gina, Marcus attempted to rape Heather Bellshaw, however she fought back and attacked him, whilst murdering him in the process, leaving Gina's daughter Joanne in the frame.",she,312,Gina,255,False,Heather Bellshaw,286,True,http://en.wikipedia.org/wiki/River_City
test-441,"When the White House was rebuilt during Truman's second term, the family lived in Blair House and kept their social life to a minimum. In most years of her husband's presidency Mrs. Truman was not regularly present in Washington other than during the social season when her presence was expected. The contrast with Bess's activist predecessor Eleanor Roosevelt was considerable. Unlike her, Bess held only one press conference after many requests from the media.",her,386,Bess,315,False,Eleanor Roosevelt,343,True,http://en.wikipedia.org/wiki/Bess_Truman
test-444,"Louis Althusser (1918--1990) and his colleagues, prominently including *tienne Balibar, reworked Marxism using insights from structuralism, against the so-called ``humanist'' trend in Sartrean and Western Marxisms. Althusser offered an influential new reading of Marx's work, describing an ``epistemological break'' between the young, Hegelian Marx and the late Marx of Das Kapital. With his focus on the economic level and theory, Althusser came into conflict with social historians, such as E.P. Thompson.",his,388,Marx,263,False,Althusser,432,True,http://en.wikipedia.org/wiki/French_philosophy
test-446,"He has performed internationally at London 's prestigious South Bank Centre with Amiri Baraka, as well as in Paris, Toulouse, Manchester, Liverpool, Cambridge, and Amsterdam. Son of Charles and Gail Perkins, Chuck was born in the inner city, Leonidas neighborhood in New Orleans, Louisiana. After high school he joined the U.S. Marines before living in Austin, Texas and Chicago, Illinois.",he,309,Charles,182,False,Chuck,208,True,http://en.wikipedia.org/wiki/Chuck_Perkins
test-449,"Colonel Sybil Irving, the head of the Australian Women's Army Service (AWAS), who observed first hand the WAAAF's training methods before large-scale AWAS recruitment commenced, later declared that Stevenson ``did the most pertinent pioneering work'' in gaining acceptance for women in the armed forces. For her part, Stevenson considered the role of Director ``a difficult job and often a lonely one''.",her,308,Sybil Irving,8,False,Stevenson,198,True,http://en.wikipedia.org/wiki/Clare_Stevenson
test-450,"After searching Ross' notes, they deduce that his source was Neal Daniels ( Colin Stinton), CIA Station Chief in Madrid, who was formerly involved in Treadstone and is actively involved in Blackbriar. Bourne, having taken Ross' bag after he was killed, follows the notes in his notebook to Daniels' Madrid office but finds it empty.",he,238,Bourne,201,False,Ross,222,True,http://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film)
test-455,"While civilian aircraft in other countries were frequently requisitioned for military purposes, Aer Lingus continued to fly a service between Dublin and Liverpool throughout the war. Winston Churchill, the British wartime Prime Minister, made an attack on the Irish Government and in particular *amon de Valera in his radio broadcast on VE Day. Churchill maintained that the British government displayed restraint on the Irish state while the de Valera government were allowed to ``frolic with the Germans''. Churchill maintained that the British could have invaded the Irish state but displayed ``considerable restraint'' in not doing so. De Valera replied to Churchill in a radio broadcast: Mr. Churchill makes it clear that in certain circumstances he would have violated our neutrality and that he would justify his action by Britain's necessity.",he,752,De Valera,640,False,Churchill,697,True,http://en.wikipedia.org/wiki/Irish_neutrality
test-460,"The arrival of the statue is known to have coincided with Amenhotep III's marriage with Tadukhepa, Tushratta 's daughter, in the pharaoh's 36th year; letter EA 23's arrival in Egypt is dated to ``regnal year 36, the fourth month of winter, day 1'' of his reign. Furthermore, Tushratta never mentions in EA 23 that the statue's dispatch was meant to heal Amenhotep from his maladies.",his,369,Tushratta,275,False,Amenhotep,354,True,http://en.wikipedia.org/wiki/Amenhotep_III
test-462,"Face with rumours of a counter-attack by Napoleon, he organised the city's defences and then restored order in Paris, facing down the troubles provoked by the occupying troops by deploying mixed bodies of men consisting of both Russian and National Guard troops. On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis his services.",his,359,Louis XVIII,266,False,Louis,353,False,http://en.wikipedia.org/wiki/Louis-Victor-L%C3%A9on_de_Rochechouart
test-463,"On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis his services. Louis-Victor-L*on de Rochechouart was made mar*chal de camp by Louis XVIII, incorporated into the company of black musketeers and on 29 August made a knight of the Ordre de Saint-Louis. He accompanied the king to Ghent during the Hundred Days and on their return on the Second Restoration he rose to chef d'*tat-major to the minister of war, to duc de Feltre, then mar*chal de Gouvion-Saint-Cyr, and then to the duc de Feltre when Rochechouart's adoptive father the duke of Richelieu was made prime minister.",He,296,Louis-Victor-L*on de Rochechouart,110,True,Louis XVIII,173,False,http://en.wikipedia.org/wiki/Louis-Victor-L%C3%A9on_de_Rochechouart
test-464,"Author Joel Kovel wrote that The Primal Scream shows that Janov is one of several figures in the history of psychotherapy who have come to be seen as savior figures, noting that the book had received ``extravagant praise'' from the Chattanooga Times and the Berkeley Gazette, both of which compared Janov to Freud. He credited Janov with tapping a ``bedrock of great emotional power.''",He,315,Janov,299,False,Freud,308,False,http://en.wikipedia.org/wiki/The_Primal_Scream
test-465,"In an interview with The Guardian, Mohammed bin Hammam stated he might run against the incumbent president Sepp Blatter for the presidency of FIFA which will be decided during the 61st FIFA Congress between 31 May and 1 June 2011. He told the Guardian: ``People have to try change. Change is good.'' Bin Hammam said that Blatter was ``an experienced person, he has made significant contribution to football worldwide but I believe there is a time limit for everything.",he,358,Bin Hammam,300,False,Blatter,321,True,http://en.wikipedia.org/wiki/Mohammed_bin_Hammam
